domain,dimension,type,group,grpCode,indicator,indCode,date,populationTotal,GNIperCap,value,boundary,ratio
social,housing,global doughnut,World,WLD,urbanSlums,HO1,2022,6146271366,15834.525258271531,32.072145289618554,0,0.6792785471038144
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2000,2390385216,2590.9432463968205,58.813516507720784,NA,0.41186483492279213
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2001,2441045246,2663.149885608708,58.70864165108325,NA,0.4129135834891675
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2002,2492602593,2731.925077220344,58.601797890376346,NA,0.41398202109623655
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2003,2544212680,2846.209349177874,57.97097932271014,NA,0.4202902067728986
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2004,2595558182,2992.216105682643,57.338939308939075,NA,0.42661060691060926
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2005,2646832762,3139.926250139167,56.72021834932737,NA,0.43279781650672633
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2006,2698209641,3312.056704036417,56.098058311745646,NA,0.43901941688254353
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2007,2749749769,3481.626390785784,55.43840730006142,NA,0.4456159269993858
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2008,2809978194,3550.3178958598246,54.92299517277329,NA,0.4507700482722671
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2009,2862520918,3690.6541379631576,54.27598772322813,NA,0.45724012276771875
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2010,2916449584,3860.083294661815,53.62368101114752,NA,0.46376318988852483
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2011,2971111511,4025.337153641434,52.919292223890864,NA,0.4708070777610914
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2012,3025388533,4118.91139156409,52.21526831265894,NA,0.4778473168734106
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2013,3078625887,4261.9563721350305,51.58140356406361,NA,0.48418596435936384
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2014,3131424939,4461.032299511252,50.94495093217015,NA,0.4905504906782985
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2015,3184516234,4655.590828457441,50.31025997018883,NA,0.4968974002981117
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2016,3239241175,4835.986277125223,49.666174143341514,NA,0.5033382585665849
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2017,3295113925,5037.432206288751,49.19976438955934,0,0.5080023561044066
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2018,3351164747,5234.743189441695,48.73022852966602,NA,0.5126977147033398
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2019,3407630762,5364.814927792951,48.47502157506463,NA,0.5152497842493537
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2020,3464563306,5076.080057171053,48.21860782559079,NA,0.5178139217440921
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2021,3519673418,5287.34753444646,47.74841815540099,NA,0.52251581844599
social,housing,national aggregate,Bottom-40,B40,urbanSlums,HO1,2022,3573409522,5529.099796267546,47.31487672840671,NA,0.5268512327159329
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2000,1454473466,11236.517485740382,26.503612390346813,NA,0.7349638760965318
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2001,1469252741,11395.176860828877,25.938964221190435,NA,0.7406103577880957
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2002,1483295055,11631.4192286423,25.358999511004065,NA,0.7464100048899592
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2003,1497111017,11985.737837267405,24.70258937152508,NA,0.7529741062847493
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2004,1511316167,12586.111768931149,24.048069295407096,NA,0.7595193070459291
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2005,1525578394,13081.081637272697,23.37487489669033,NA,0.7662512510330967
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2006,1539592470,13786.779435829338,22.689124360887735,NA,0.7731087563911226
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2007,1553495472,14543.43080001672,21.952893948189914,NA,0.7804710605181009
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2008,1568200067,14959.716511009825,21.212411959150977,NA,0.7878758804084902
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2009,1583689198,14483.028572373363,20.486974457898892,NA,0.795130255421011
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2010,1599403260,15069.41609683476,19.75631756848145,NA,0.8024368243151855
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2011,1615255148,15477.55241802926,19.08942878031307,NA,0.8091057121968693
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2012,1631944888,15847.25638793641,18.421478444867248,NA,0.8157852155513275
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2013,1650241054,16102.856271699324,17.887694683275946,NA,0.8211230531672404
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2014,1669360545,16250.857288690238,17.34828447686568,NA,0.8265171552313433
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2015,1688033197,16388.28142599141,16.983909796232073,NA,0.8301609020376793
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2016,1704846073,16558.356560193137,16.60448445709512,NA,0.8339551554290489
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2017,1720404151,16951.09720477439,16.335740980830025,0,0.8366425901916997
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2018,1735845588,17254.66520602612,16.0693424958761,NA,0.839306575041239
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2019,1750560546,17448.601952575882,15.865485082899005,NA,0.84134514917101
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2020,1763493744,16719.843098915382,15.65839261616645,NA,0.8434160738383355
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2021,1774109155,17513.55297155005,15.612368832498364,NA,0.8438763116750164
social,housing,national aggregate,Middle-40,M40,urbanSlums,HO1,2022,1783187485,17991.426798025954,15.576326861617517,NA,0.8442367313838248
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2000,673171871,45918.84631223953,0.4114107318562929,NA,0.9958858926814371
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2001,678213035,46265.92867768043,0.40961874692374495,NA,0.9959038125307625
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2002,683160728,46485.370067037504,0.4071440904205489,NA,0.9959285590957946
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2003,688179084,47165.831939099786,0.40339106997595114,NA,0.9959660893002404
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2004,693500298,48429.44710672137,0.3992690800966895,NA,0.9960073091990331
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2005,699101284,49449.82998504436,0.39692015050648943,NA,0.9960307984949351
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2006,705208742,50510.91606107302,0.3979219488593351,NA,0.9960207805114066
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2007,712134414,51276.00713201755,0.4018997357101465,NA,0.9959810026428986
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2008,719394956,50850.640479194466,0.40480867530269427,NA,0.9959519132469731
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2009,726300943,48909.34306853759,0.4041042023766655,NA,0.9959589579762332
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2010,732532075,50043.77148761607,0.4019409986624271,NA,0.9959805900133758
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2011,738492453,50875.38278336094,0.3981593629464213,NA,0.9960184063705358
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2012,744549188,51131.76836917737,0.3931826643802612,NA,0.9960681733561974
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2013,750448043,51419.92953767108,0.38982916606833634,NA,0.9961017083393167
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2014,755940819,52130.70303477776,0.3861793113656427,NA,0.9961382068863436
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2015,761237581,52861.97248101937,0.3811755199298943,NA,0.996188244800701
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2016,766598599,53486.09490989215,0.37556573007154687,NA,0.9962443426992845
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2017,771856541,54533.09174093498,0.3631352387694088,0,0.9963686476123059
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2018,776828406,55482.62359797557,0.3507497595185905,NA,0.9964925024048141
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2019,781449461,56257.54392396871,0.34938901716798293,NA,0.9965061098283202
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2020,784743787,53377.27024683606,0.3479914940147083,NA,0.9965200850598529
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2021,786998063,56398.86257975102,0.34695867999180197,NA,0.996530413200082
social,housing,national aggregate,Top-20,T20,urbanSlums,HO1,2022,789674359,57597.74735893871,0.34592244411961465,NA,0.9965407755588039
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2000,4518030553,11829.898896017528,39.71038030030984,NA,0.6028961969969016
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2001,4588511022,11903.953122984643,39.59871792495465,NA,0.6040128207504535
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2002,4659058376,11980.834947191255,39.48523541823215,NA,0.6051476458176785
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2003,4729502781,12188.148261733164,39.06343504028147,NA,0.6093656495971853
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2004,4800374647,12576.914435144894,38.63191851572008,NA,0.6136808148427992
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2005,4871512440,12898.974516676331,38.19483701995875,NA,0.6180516298004125
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2006,4943010853,13308.36339719854,37.745606955077,NA,0.62254393044923
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2007,5015379655,13694.310156904356,37.251751312465245,NA,0.6274824868753476
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2008,5097573217,13735.523864688928,36.85850775674894,NA,0.6314149224325106
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2009,5172511059,13344.406958300371,36.36621545496526,NA,0.6363378454503474
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2010,5248384919,13722.02695317306,35.87456302877013,NA,0.6412543697122988
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2011,5324859112,13996.80375308676,35.37322774424275,NA,0.6462677225575726
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2012,5401882609,14141.97206666368,34.86322622003501,NA,0.6513677377996498
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2013,5479314984,14286.92262519549,34.42244140251458,NA,0.6557755859748542
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2014,5556726303,14487.964627703728,33.97373739592641,NA,0.6602626260407359
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2015,5633787012,14684.667266096496,33.578374171850534,NA,0.6642162582814948
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2016,5710685847,14866.294999589458,33.17932725589232,NA,0.6682067274410768
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2017,5787374617,15180.17760720286,32.91703168645056,0,0.6708296831354944
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2018,5863838741,15449.674412638533,32.652568064881166,NA,0.6734743193511883
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2019,5939640769,15621.916127027504,32.532522472525926,NA,0.6746747752747407
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2020,6012800837,14794.972096165677,32.421326800302346,NA,0.6757867319969765
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2021,6080780636,15469.475461898684,32.237627395835574,NA,0.6776237260416442
social,housing,national aggregate,World,WLD,urbanSlums,HO1,2022,6146271366,15834.525258271531,32.072145289618554,NA,0.6792785471038144
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2000,5987936475,11143.525953241922,45.690689249204155,0,0.5430931075079585
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2001,6067400171,11269.16109618872,45.37950975394795,0,0.5462049024605204
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2002,6146694074,11403.514831335073,45.15420986168963,0,0.5484579013831037
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2003,6225703784,11675.39156958982,44.37073896405606,0,0.5562926103594394
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2004,6305036969,12118.662403281058,44.10447289305973,0,0.5589552710694027
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2005,6385063771,12509.677115215676,43.465972840774626,0,0.5653402715922538
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2006,6465995974,13005.030631477915,42.82978949199389,0,0.571702105080061
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2007,6548161577,13510.902130355307,42.20452923490834,0,0.5779547076509166
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2008,6631433245,13696.731902517133,42.28341208718599,0,0.5771658791281401
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2009,6715781792,13442.818432650078,41.556534749215984,0,0.5844346525078401
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2010,6800556597,13942.508229378447,40.82961397431628,0,0.5917038602568372
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2011,6885549957,14330.97430872319,40.59328262104133,0,0.5940671737895866
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2012,6971573392,14612.131730624928,40.103904389406736,0,0.5989609561059326
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2013,7057757987,14878.737516534802,39.47087230037093,0,0.6052912769962907
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2014,7143773390,15213.515843132103,39.01934046562751,0,0.6098065953437249
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2015,7229099872,15521.76315843772,38.09754466615287,0,0.6190245533384713
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2016,7313673290,15811.591222778465,37.42460957910796,0,0.6257539042089204
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2017,7397948919,16234.81918239549,37.03895971641001,0,0.6296104028358999
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2018,7479666350,16610.821316913636,36.375663484200736,0,0.6362433651579926
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2019,7558225718,16900.08408104054,35.62357993716376,0,0.6437642006283625
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2020,7631540374,16195.476628790198,35.22239636846872,0,0.6477760363153128
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2021,7697244601,17037.45205163254,35.08063984549995,0,0.6491936015450005
social,equality,global doughnut,World,WLD,genderGapIndex,EQ1,2022,7760366644,17464.18412521262,34.720510956299094,0,0.6527948904370091
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2000,5987936475,11143.525953241922,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2001,6067400171,11269.16109618872,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2002,6146694074,11403.514831335073,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2003,6225703784,11675.39156958982,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2004,6305036969,12118.662403281058,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2005,6385063771,12509.677115215676,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2006,6465995974,13005.030631477915,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2007,6548161577,13510.902130355307,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2008,6631433245,13696.731902517133,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2009,6715781792,13442.818432650078,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2010,6800556597,13942.508229378447,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2011,6885549957,14330.97430872319,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2012,6971573392,14612.131730624928,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2013,7057757987,14878.737516534802,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2014,7143773390,15213.515843132103,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2015,7229099872,15521.76315843772,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2016,7313673290,15811.591222778465,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2017,7397948919,16234.81918239549,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2018,7479666350,16610.821316913636,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2019,7558225718,16900.08408104054,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2020,7631540374,16195.476628790198,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2021,7697244601,17037.45205163254,NA,NA,NA
social,equality,global doughnut,World,WLD,racialInequality,EQ2,2022,7760366644,17464.18412521262,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2000,2305033859,2637.8848731948997,64.62623467319749,NA,0.35373765326802514
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2001,2354133417,2711.279363027382,63.56537825154198,NA,0.3643462174845802
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2002,2404099984,2780.4770825164014,63.32814705268098,NA,0.36671852947319017
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2003,2453993436,2895.6900403739824,62.463448086989914,NA,0.37536551913010086
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2004,2503595091,3041.1857081870667,61.88319844245133,NA,0.3811680155754867
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2005,2553227674,3189.177972567319,60.51658379365505,NA,0.39483416206344946
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2006,2603053759,3364.5960676655673,59.49312912277045,NA,0.4050687087722955
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2007,2653009084,3535.268866028447,58.70476445292865,NA,0.4129523554707135
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2008,2702827948,3610.051122942907,58.776063986482065,NA,0.41223936013517937
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2009,2753383258,3750.927113346384,57.60137855661356,NA,0.4239862144338644
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2010,2805146425,3922.798971156696,56.752555466155385,NA,0.43247444533844615
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2011,2857666970,4090.707047397761,56.22774712954044,NA,0.4377225287045956
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2012,2909842581,4186.235956477863,55.85114085496298,NA,0.4414885914503702
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2013,2960816829,4332.8059941810725,55.42365624246457,NA,0.4457634375753543
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2014,3011628425,4535.02554695132,54.78137877347867,NA,0.45218621226521327
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2015,3062875450,4735.119735734198,53.23298800814771,NA,0.4676701199185229
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2016,3115693132,4915.240337794042,52.91483724184042,NA,0.4708516275815958
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2017,3169850445,5120.5307683583815,52.85227327155493,0,0.4714772672844507
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2018,3224035582,5321.156386454672,52.528273173723306,NA,0.47471726826276694
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2019,3278266405,5452.071848500109,51.19174157232654,NA,0.48808258427673457
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2020,3332830632,5153.378626392607,49.83085047959317,NA,0.5016914952040683
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2021,3385613874,5387.598022097538,49.6033481454241,NA,0.503966518545759
social,equality,national aggregate,Bottom-40,B40,genderGapIndex,EQ1,2022,3436973883,5636.707215304104,48.94615344765481,NA,0.510538465523452
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2000,2764556454,7695.0814923465805,37.97989403091423,NA,0.6202010596908577
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2001,2788501047,7904.465838239397,38.07270800034955,NA,0.6192729199965045
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2002,2811253682,8170.0205398361695,37.64690333616787,NA,0.6235309666383213
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2003,2833550634,8531.011531184711,36.60579228908178,NA,0.6339420771091822
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2004,2856233227,9076.106136827244,36.5569917509751,NA,0.634430082490249
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2005,2879084923,9585.718442984766,36.27638965323427,NA,0.6372361034676574
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2006,2901822819,10285.672133265622,35.80447950933285,NA,0.6419552049066715
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2007,2924677305,11087.33898762926,35.06380390769299,NA,0.64936196092307
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2008,2948552268,11620.35087626308,35.03448751704475,NA,0.6496551248295525
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2009,2973504405,11629.154565908282,34.379537169543894,NA,0.656204628304561
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2010,2998779245,12302.42109379772,33.591069450328945,NA,0.6640893054967105
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2011,3024019897,12868.278255659492,33.48282427663537,NA,0.6651717572336463
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2012,3050651475,13417.698398778912,32.69127192023796,NA,0.6730872807976204
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2013,3078950711,13859.397659636572,32.13669062248915,NA,0.6786330937751086
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2014,3107606734,14318.201888567874,31.742601046345907,NA,0.6825739895365409
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2015,3135241667,14683.05734184212,31.151239298485635,NA,0.6884876070151437
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2016,3160549377,15092.793385288833,29.89818465949567,NA,0.7010181534050433
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2017,3184429538,15687.46658668792,29.109243814017155,0,0.7089075618598284
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2018,3206072216,16212.60562721217,27.99505661780764,NA,0.7200494338219235
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2019,3224884083,16682.45390031754,27.527716229668897,NA,0.724722837703311
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2020,3240482913,16363.106164095452,27.92078338929973,NA,0.7207921661070027
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2021,3251795583,17387.871564397792,27.634698284569264,NA,0.7236530171543073
social,equality,national aggregate,Middle-40,M40,genderGapIndex,EQ1,2022,3260995320,17881.546481055004,27.420674011209563,NA,0.7257932598879043
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2000,918346162,42873.61998355648,21.3750819338645,NA,0.7862491806613551
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2001,924765707,43200.33176231356,21.117216897079423,NA,0.7888278310292057
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2002,931340408,43422.76084548271,20.902047275071094,NA,0.790979527249289
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2003,938159714,44137.97711831717,20.4973840128036,NA,0.7950261598719641
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2004,945208651,45356.37807857556,19.820561010502217,NA,0.8017943898949779
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2005,952751174,46322.99853044404,19.498884886706,NA,0.8050111511329399
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2006,961119396,47325.0808876266,18.910426152923048,NA,0.8108957384707695
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2007,970475188,48085.290228649574,18.617159976170356,NA,0.8138284002382964
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2008,980053029,47761.09343185758,18.6081957247846,NA,0.8139180427521541
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2009,988894129,45881.50711847641,18.463293795528234,NA,0.8153670620447176
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2010,996630927,47079.15889184694,17.792615325392163,NA,0.8220738467460784
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2011,1003863090,47887.836613910666,17.506543462913854,NA,0.8249345653708615
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2012,1011079336,48221.279958995314,17.149601795639903,NA,0.8285039820436009
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2013,1017990447,48634.52452542208,15.254842232424211,NA,0.84745157767575785
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2014,1024538231,49318.56681053977,14.758500380938932,NA,0.8524149961906108
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2015,1030982755,50117.58018531747,14.256571868653614,NA,0.8574342813134639
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2016,1037430781,50726.19211669091,13.832521509789286,NA,0.8616747849021071
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2017,1043668936,51661.415273558654,13.205523073650244,0,0.8679447692634976
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2018,1049558552,52506.85554158109,12.358177746428389,NA,0.876418222535716
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2019,1055075230,53135.85658776534,11.99648818207968,NA,0.8800351181792032
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2020,1058226829,50458.68072212159,11.572692386728365,NA,0.8842730761327163
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2021,1059835144,53177.42629715675,11.53395622168574,NA,0.8846604377831426
social,equality,national aggregate,Top-20,T20,genderGapIndex,EQ1,2022,1062397441,54446.30685605507,11.105593761685274,NA,0.8889440623831473
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2000,5987936475,11143.525953241922,45.690689249204155,NA,0.5430931075079585
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2001,6067400171,11269.16109618872,45.37950975394795,NA,0.5462049024605204
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2002,6146694074,11403.514831335073,45.15420986168963,NA,0.5484579013831037
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2003,6225703784,11675.39156958982,44.37073896405606,NA,0.5562926103594394
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2004,6305036969,12118.662403281058,44.10447289305973,NA,0.5589552710694027
