domain,dimension,type,group,indicator,date,populationTotal,GNIperCap,value
ecological,biodiversity breakdown,national aggregate,Middle-40,hanpp_footprint,2016,3159258795,15076.874706966642,NA
ecological,biodiversity breakdown,national aggregate,Middle-40,hanpp_footprint,2017,3183138611,15659.215592343417,2.0423884628351607
ecological,biodiversity breakdown,national aggregate,Middle-40,hanpp_footprint,2018,3204775631,16182.731813295552,NA
ecological,biodiversity breakdown,national aggregate,Middle-40,hanpp_footprint,2019,3223588538,16658.463829057677,NA
ecological,biodiversity breakdown,national aggregate,Middle-40,hanpp_footprint,2020,3239195616,16354.337717044236,NA
ecological,biodiversity breakdown,national aggregate,Middle-40,hanpp_footprint,2021,3250518847,17372.882830322826,NA
ecological,biodiversity breakdown,national aggregate,Middle-40,hanpp_footprint,2022,3259729582,17870.61550369402,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2000,882928357,42845.74812313115,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2001,888563821,43228.12926867091,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2002,894345080,43512.80232598735,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2003,900364136,44148.9439955994,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2004,906618214,45316.16435010109,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2005,913027082,46264.555313249664,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2006,919807202,47259.08733723497,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2007,927447810,48043.76664473402,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2008,935297662,47686.64337970848,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2009,942445871,45832.92643024211,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2010,948583379,47017.053850969765,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2011,954304639,47731.31144383859,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2012,960023602,48015.08277201596,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2013,965433228,48423.27741254011,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2014,970642389,49093.73608424506,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2015,975722368,49902.32373559204,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2016,980787539,50528.75335375405,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2017,985730708,51581.71583482991,3.0585115205415545
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2018,990313036,52505.0164168369,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2019,994672581,53206.96401762948,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2020,997710552,50504.19156789593,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2021,999483970,53240.46630285082,NA
ecological,biodiversity breakdown,national aggregate,Top-20,hanpp_footprint,2022,1001405134,54430.57408254537,NA
ecological,ozone depletion,global doughnut,World,totalOzone,2000,NA,NA,284.299591064453
ecological,ozone depletion,global doughnut,World,totalOzone,2001,NA,NA,284.8499145507815
ecological,ozone depletion,global doughnut,World,totalOzone,2002,NA,NA,280.418121337891
ecological,ozone depletion,global doughnut,World,totalOzone,2003,NA,NA,286.180206298828
ecological,ozone depletion,global doughnut,World,totalOzone,2004,NA,NA,279.530242919922
ecological,ozone depletion,global doughnut,World,totalOzone,2005,NA,NA,284.924530029297
ecological,ozone depletion,global doughnut,World,totalOzone,2006,NA,NA,278.97724914550804
ecological,ozone depletion,global doughnut,World,totalOzone,2007,NA,NA,285.796875
ecological,ozone depletion,global doughnut,World,totalOzone,2008,NA,NA,280.1082611083985
ecological,ozone depletion,global doughnut,World,totalOzone,2009,NA,NA,284.035171508789
ecological,ozone depletion,global doughnut,World,totalOzone,2010,NA,NA,285.674591064453
ecological,ozone depletion,global doughnut,World,totalOzone,2011,NA,NA,285.4143371582035
ecological,ozone depletion,global doughnut,World,totalOzone,2012,NA,NA,285.3829345703125
ecological,ozone depletion,global doughnut,World,totalOzone,2013,NA,NA,279.70256042480503
ecological,ozone depletion,global doughnut,World,totalOzone,2014,NA,NA,285.51850891113304
ecological,ozone depletion,global doughnut,World,totalOzone,2015,NA,NA,285.3684997558595
ecological,ozone depletion,global doughnut,World,totalOzone,2016,NA,NA,279.178680419922
ecological,ozone depletion,global doughnut,World,totalOzone,2017,NA,NA,283.7464752197265
ecological,ozone depletion,global doughnut,World,totalOzone,2018,NA,NA,286.32078552246105
ecological,ozone depletion,global doughnut,World,totalOzone,2019,NA,NA,279.557846069336
ecological,ozone depletion,global doughnut,World,totalOzone,2020,NA,NA,281.95976257324253
ecological,ozone depletion,global doughnut,World,totalOzone,2021,NA,NA,284.576843261719
ecological,ozone depletion,global doughnut,World,totalOzone,2022,NA,NA,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2000,6087113661,11033.593778486846,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2001,6168321963,11157.924027657036,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2002,6249366588,11289.939082169089,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2003,6330239342,11559.495576669651,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2004,6411455695,12000.204077563389,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2005,6493271134,12388.84340932646,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2006,6575894375,12881.718983200612,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2007,6659804230,13384.936003439365,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2008,6753659772,13554.87644970591,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2009,6840172498,13303.153428987966,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2010,6927291704,13796.6417931423,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2011,7014617158,14181.534053313428,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2012,7102957187,14457.278813069255,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2013,7191631788,14719.598108524537,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2014,7279857340,15050.324979535386,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2015,7367243918,15354.313495222154,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2016,7453927854,15641.917922024915,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2017,7540109842,16060.191327793138,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2018,7623892512,16431.285562868605,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2019,7704868157,16713.676317093705,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2020,7780698402,16015.845882759748,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2021,7848869118,16837.8414884704,NA
ecological,ozone depletion,national aggregate,World,ozone_footprint,2022,7914502913,17254.434027524196,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2000,2390496925,2590.9974391428664,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2001,2441157194,2663.2031090486253,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2002,2492714585,2731.9750022323224,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2003,2544324485,2846.256099720923,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2004,2595669620,2992.2508778064066,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2005,2646943702,3139.9579892205297,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2006,2698319942,3312.081416215672,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2007,2749859301,3481.6419270781485,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2008,2810086898,3550.327833144699,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2009,2862628786,3690.6612219346785,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2010,2916557172,3860.087593058656,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2011,2971219398,4025.339575358574,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2012,3025496765,4118.907239318242,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2013,3078734496,4261.941562979554,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2014,3131533963,4461.00717186334,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2015,3184625696,4655.56473539207,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2016,3239351100,4835.955023097456,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2017,3295224355,5037.397493099811,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2018,3351275676,5234.702054758413,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2019,3407742141,5364.77105881448,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2020,3464675412,5076.04284296782,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2021,3519786549,5287.298647675415,NA
ecological,ozone depletion,national aggregate,Bottom-40,ozone_footprint,2022,3573523686,5529.041654165806,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2000,2771079507,7692.85018485735,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2001,2795128241,7902.984182376066,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2002,2817982774,8168.321690814426,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2003,2840378133,8528.850379276693,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2004,2863160639,9073.696198278563,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2005,2886128730,9583.909852877112,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2006,2908976565,10285.251123919892,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2007,2931945847,11087.96033204242,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2008,2955942444,11621.247297116652,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2009,2981024091,11630.725189742872,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2010,3006436061,12302.342501699068,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2011,3031818549,12869.064810164246,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2012,3058599742,13418.780155524284,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2013,3087056858,13858.936902267154,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2014,3115874201,14317.047425141602,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2015,3143671521,14682.35031361053,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2016,3169140069,15090.746063579065,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2017,3193178974,15681.633581815418,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2018,3214995105,16205.265939374283,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2019,3233967613,16672.718839130957,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2020,3249703015,16353.946617090254,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2021,3261155656,17377.02988724466,NA
ecological,ozone depletion,national aggregate,Middle-40,ozone_footprint,2022,3270491108,17872.515797620435,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2000,925537229,42841.57056886864,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2001,932036528,43168.38978676752,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2002,938669229,43387.74839026642,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2003,945536724,44109.777454907606,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2004,952625436,45340.414645573714,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2005,960198702,46315.86108642239,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2006,968597868,47338.75129945506,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2007,977999082,48116.33221024317,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2008,987630430,47807.91933225158,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2009,996519621,45919.21545509608,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2010,1004298471,47126.41840786978,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2011,1011579211,47946.01860155472,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2012,1018860680,48274.52404996078,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2013,1025840434,48694.91910204364,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2014,1032449176,49381.90255022027,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2015,1038946701,50181.83804288999,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2016,1045436685,50795.6954314738,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2017,1051706513,51746.36506086974,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2018,1057621731,52596.85291749837,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2019,1063158403,53214.91427993404,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2020,1066319975,50530.945000510386,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2021,1067926913,53260.809722408114,NA
ecological,ozone depletion,national aggregate,Top-20,ozone_footprint,2022,1070488119,54508.03426175838,NA
