"Social.Category","Source","gender.main","gender_norm.main","gender.ext","gender_norm.ext","gender.red","gender_norm.red","age.main","age_norm.main","age.ext","age_norm.ext","age.red","age_norm.red"
"accountant","GPT2",-0.28235257,0.32012058680463,-0.01886626,0.35405852587902,-0.17959751,0.340340123803547,-0.09435428,0.228921824202296,-0.0054004104,0.315527214773447,-0.07505652,0.244062989566738
"accused","GPT2",-0.24274059,0.422677489454533,-0.004674959,0.473724281409773,-0.15516649,0.416185768285993,-0.091702536,0.243051071877765,-0.015450263,0.248460156120655,-0.06907533,0.29754685844205
"accuser","GPT2",-0.26028115,0.377264321409291,-0.010482216,0.424755564837117,-0.16208938,0.394693785809163,-0.08808738,0.262313653224025,-0.009173368,0.2903486197507,-0.0662781,0.322559720854728
"acoustician","GPT2",-0.25589687,0.38861538684833,-0.013829037,0.396534060438669,-0.15414508,0.41935671652028,-0.09185745,0.242225645941325,-0.01622058,0.2433194941153,-0.068646245,0.301383741382796
"acquaintance","GPT2",-0.30967,0.249394735454722,-0.018744232,0.35508750643661,-0.20436865,0.263438583144791,-0.110836625,0.141099193217733,-0.024090918,0.190797288937555,-0.080973275,0.191155299192859
"acrobat","GPT2",-0.2910247,0.297668116815064,-0.03906098,0.183769950748944,-0.17937818,0.341021029684855,-0.101484254,0.190931290966186,-0.00822612,0.296670019646132,-0.09068642,0.104300246344365
"action officer","GPT2",-0.18983923,0.559641095605184,0.003556232,0.543132413189441,-0.10156666,0.582585437661219,-0.062235974,0.40005731103304,0.0036269112,0.375770477169635,-0.04918044,0.475447190658338
"active citizen","GPT2",-0.17555949,0.59661187830895,0.002332245,0.532811348960389,-0.08806755,0.62449317208612,-0.058038384,0.422423266702242,0.010395894,0.420942857754335,-0.056867354,0.406710718412548
"activist","GPT2",-0.30656594,0.257431263273817,-0.028431725,0.273399353317746,-0.20082012,0.274454928136334,-0.10466796,0.173967598166324,-0.012776902,0.266300662456747,-0.08133849,0.187889542517131
"actor","GPT2",-0.25768346,0.383989838296975,-0.008736118,0.439479242137791,-0.16998963,0.370167607498866,-0.10468576,0.173872754694019,-0.024316192,0.18929393708034,-0.075322896,0.241681052350979
"actress","GPT2",-0.23656248,0.438672848076606,0.0014273599,0.525181057758756,-0.14014333,0.46282488742072,-0.08760004,0.264910339616891,-0.014465066,0.255034806278564,-0.06542745,0.330166242810858
"actuary","GPT2",-0.2359622,0.440226995521967,-0.002312731,0.493643371164539,-0.14326715,0.453127046677798,-0.08855974,0.259796784539875,-0.014864706,0.252367833897298,-0.06468524,0.336803093056034
"addict","GPT2",-0.32158834,0.218537705961916,-0.030653166,0.254667426228609,-0.21621065,0.226675315710147,-0.116904,0.108770490252835,-0.020893937,0.212132140379939,-0.09112137,0.100410918507042
"addressee","GPT2",-0.24836344,0.408119719808456,-0.009293771,0.434776927137285,-0.15859742,0.405534510294139,-0.09216,0.240613573326392,-0.014107828,0.257418811582185,-0.067572534,0.310984877332996
"administrative official","GPT2",-0.21114695,0.50447460895818,-0.019275267,0.350609643238001,-0.10817987,0.562054850950237,-0.046646617,0.483121847486901,0.02638778,0.527663702230278,-0.048329294,0.483058147852098
"administrator","GPT2",-0.2838723,0.316185948807132,-0.038126927,0.19164619535476,-0.16760634,0.377566486712201,-0.07309903,0.342175853118365,0.01650362,0.461702382712659,-0.069085106,0.297459441339078
"admiral","GPT2",-0.27354375,0.342926952333455,-0.018994706,0.352975426617373,-0.17821743,0.344624556342071,-0.106981255,0.161641703207601,-0.027170025,0.170249062213591,-0.07572242,0.238108504207793
"adolescent","GPT2",-0.23653722,0.438738247164482,-0.0074239764,0.450543655184018,-0.14182472,0.457605043624745,-0.089014895,0.257371588998477,-0.012262124,0.269736001032674,-0.073543325,0.257593996433729
"adult female","GPT2",-0.16953062,0.612220848970829,0.008872813,0.587963587033577,-0.07846489,0.654304450389105,-0.06158886,0.403505318827255,0.0043835277,0.380819709750734,-0.06302686,0.351632345841088
"adult male","GPT2",-0.1790296,0.587627633303917,0.0029654515,0.538150756124643,-0.09024756,0.61772537182939,-0.06425806,0.389283060609508,0.00421845,0.379718074112002,-0.063838474,0.344374884240074
"adult","GPT2",-0.21233997,0.501385835410395,-0.011925992,0.412581166883245,-0.11515945,0.540386875429084,-0.08077791,0.301260592297485,0.00070660736,0.356282013336717,-0.08147028,0.186711074841121
"adulterer","GPT2",-0.1934244,0.550358955942553,0.0041996567,0.548557983604208,-0.10547168,0.57046237613465,-0.07026393,0.357282073811133,-0.00072313123,0.346740742863388,-0.06121172,0.367863348325599
"adulteress","GPT2",-0.24635836,0.413310947168595,-0.002448306,0.492500157811085,-0.15174524,0.426806974898962,-0.094213635,0.229671220840627,-0.014659893,0.253734640559104,-0.07462317,0.247938010185899
"adventurer","GPT2",-0.26533225,0.364186833967993,-0.011673387,0.414711216001071,-0.170155,0.36965421942796,-0.09987625,0.199499194496521,-0.018832564,0.225888583324812,-0.07359989,0.257088191561633
"adversary","GPT2",-0.26264623,0.37114104054024,-0.015869277,0.379330080263485,-0.16104476,0.397936789054188,-0.08760064,0.264907142645914,-0.00926869,0.289712494384553,-0.06626902,0.322640914317799
"advertiser","GPT2",-0.2568582,0.386126467404656,-0.0076198643,0.448891863459437,-0.1629438,0.392041254905472,-0.08295899,0.289639176534872,-0.010839619,0.279228998598518,-0.05269307,0.444037213324817
"advisee","GPT2",-0.2570606,0.385602446209645,0.0015038252,0.525825838522436,-0.16601542,0.382505468085881,-0.09246028,0.239013595918321,-0.019763565,0.219675606761075,-0.056914024,0.406293394742775
"adviser","GPT2",-0.24394771,0.419552210477649,-0.0037021916,0.481926978673166,-0.15482834,0.417235548634163,-0.09211572,0.240849509784463,-0.019740153,0.219831845269208,-0.062239032,0.358677112760096
"advisor","GPT2",-0.26146057,0.374210758771842,-0.0025664219,0.491504165377855,-0.17203423,0.363820185053597,-0.094299056,0.229216073410979,-0.018972926,0.22495188635409,-0.05946601,0.383473506961977
"advocate","GPT2",-0.29638183,0.283798306220065,-0.011176335,0.418902523275723,-0.19687828,0.286692296663996,-0.10236824,0.186221161656702,-0.021944582,0.20512072711421,-0.06326987,0.349459347662567
"advocator","GPT2",-0.26250952,0.371494987860249,-0.010198714,0.427146147703654,-0.16042295,0.399867186565042,-0.090087384,0.251657061989001,-0.015194301,0.250168302413954,-0.062904134,0.352729763126209
"aerialist","GPT2",-0.25517783,0.390477008390131,-0.0024011866,0.492897484215561,-0.16744618,0.378063700435586,-0.09757583,0.211756487786372,-0.021732338,0.206537124086709,-0.06986201,0.290512356952074
"aeronaut","GPT2",-0.25204366,0.398591492129097,-0.015376918,0.38348181460605,-0.15605462,0.413428585318021,-0.090483174,0.249548180084309,-0.0146087585,0.254075883425759,-0.06889266,0.299180295655623
"aeronautical engineer","GPT2",-0.2106049,0.505877996748474,-0.004335434,0.476587268788209,-0.116446145,0.536392354875814,-0.0678863,0.369950763982818,-0.0006819945,0.347015266241342,-0.054698713,0.426102730851816
"aerospace engineer","GPT2",-0.22641793,0.464937468698375,-0.006332055,0.459751098484051,-0.12918344,0.496849660864756,-0.07205615,0.347732614938433,-0.0016765203,0.340378360923914,-0.05754536,0.400647981064182
"aesthete","GPT2",-0.25960326,0.379019404056948,-0.015031176,0.386397225789895,-0.15966916,0.402207313516533,-0.09811053,0.208907453817756,-0.017949425,0.231782155844629,-0.07850457,0.213230487326295
"aesthetician","GPT2",-0.1936367,0.549809303276047,0.0034295684,0.542064343715597,-0.10155691,0.582615706353796,-0.06986158,0.359425909265168,-0.0019538105,0.3385278822306,-0.059206948,0.385790042306712
"aetiologist","GPT2",-0.20828931,0.511873146150425,-0.007291767,0.451658488682319,-0.11501309,0.540841247310669,-0.075223856,0.330854174697946,-0.0075159855,0.301409057526435,-0.06069004,0.372528216807435
"air force officer","GPT2",-0.17387097,0.600983519950252,0.006893643,0.571274569347756,-0.089490004,0.620077190257419,-0.053564943,0.446259035106205,0.0067541962,0.396640216743626,-0.042358138,0.536452292585509
"air hostess","GPT2",-0.2136187,0.498075155456363,0.00922782,0.590957123769476,-0.122729644,0.516885349795396,-0.07827281,0.314608478953141,-0.010998709,0.278167321498789,-0.056850445,0.40686191888249
"air marshal","GPT2",-0.2198076,0.482051861119398,-0.0031339447,0.486718624951158,-0.13053438,0.492655692911019,-0.077115834,0.320773176774112,-0.006233408,0.309968257729954,-0.059935175,0.379278228206264
"air traveler","GPT2",-0.18662323,0.567967440284801,0.0037786344,0.545007783969601,-0.098709755,0.591454645780656,-0.057512265,0.425226578657608,0.0057542953,0.389967441034728,-0.045360036,0.509609286593547
"aircraftsman","GPT2",-0.23799698,0.434958873747343,-0.01030097,0.426283891205991,-0.1407875,0.460825073708225,-0.078744836,0.312093389916167,-0.002738522,0.333291159435678,-0.06304453,0.351474340500507
"aircrewman","GPT2",-0.26737285,0.358903643994975,-0.010656274,0.423287850067613,-0.17126034,0.366222712079015,-0.09102623,0.24665462296656,-0.011574534,0.274324589611483,-0.06478748,0.335888861815459
"airhead","GPT2",-0.24887006,0.406808061617664,-0.008340018,0.442819288675154,-0.15486549,0.417120217154244,-0.08973908,0.253512924954037,-0.011842068,0.272539218304683,-0.06880051,0.300004302001661
"airman","GPT2",-0.2309212,0.453278333684264,-0.004550187,0.474776400285208,-0.14262882,0.455108730219561,-0.084848166,0.279573108465499,-0.012507163,0.268100748692235,-0.0628365,0.353334547121954
"airplane pilot","GPT2",-0.18409282,0.57451876672782,0.0017097155,0.527561973800375,-0.095198795,0.602354355410139,-0.05790832,0.423116284757402,0.0073360195,0.400522977908367,-0.049828134,0.469655503558058
"airwoman","GPT2",-0.22568005,0.466847867707142,0.005934869,0.563189869073043,-0.12948313,0.495919278866995,-0.07748995,0.318779780117665,-0.008583232,0.294286855195579,-0.056850653,0.406860058944129
"alchemist","GPT2",-0.245384,0.415833601771217,-0.010708542,0.422847108960784,-0.15531574,0.41572242445348,-0.0925153,0.23872043367977,-0.013924424,0.258642746630263,-0.0710239,0.280122723382912
"alcoholic","GPT2",-0.27209643,0.346674118123786,-0.02129215,0.333602617031445,-0.1730977,0.360518662336259,-0.09843217,0.207193664242919,-0.009123422,0.290681931237425,-0.08694796,0.137729598101389
"ale drinker","GPT2",-0.16866224,0.614469117376577,0.010818509,0.604370340852213,-0.08206886,0.643115992954852,-0.052352943,0.452716916478867,0.005317432,0.387052061304248,-0.041292354,0.545982545211726
"algebraist","GPT2",-0.21368517,0.497903062132093,-0.0052696667,0.468709508892408,-0.12197307,0.519234119622798,-0.07373683,0.338777472970276,-0.0025356393,0.334645084361954,-0.060002383,0.378677253507354
"aliterate person","GPT2",-0.20808491,0.512402345420485,0.0024403401,0.53372284268536,-0.12349744,0.514501741478959,-0.074430555,0.335081108485747,-0.006795825,0.306215003286568,-0.056266196,0.412086280072577
"ally","GPT2",-0.10947319,0.767711788881264,0.02264724,0.704114122770801,-0.047795914,0.749515712560585,-0.040398434,0.516413946999017,0.007462623,0.401367858395485,-0.03160684,0.632590521344568
"almsgiver","GPT2",-0.26691997,0.360076167309187,-0.014760499,0.388679664003967,-0.16803959,0.376221470193364,-0.09585863,0.220906218721302,-0.01217108,0.270343577435137,-0.075145975,0.243263081941292
"alpinist","GPT2",-0.23804045,0.434846328286142,0.00058712484,0.518095917130823,-0.1539183,0.420060750787196,-0.09544526,0.223108771875607,-0.021405552,0.20871790988539,-0.06594462,0.325541702800217
"altar boy","GPT2",-0.2596028,0.379020595014209,-0.0074745556,0.450117154598755,-0.17315957,0.360326588078855,-0.10190311,0.188699506840585,-0.025280852,0.182856339299055,-0.069756776,0.291453360574634
"alto saxophonist","GPT2",-0.22511062,0.468322143344864,0.004285223,0.549279507017563,-0.14622228,0.443952900883664,-0.08979334,0.253223812212056,-0.023852691,0.192387081824833,-0.05612623,0.413337857633397
"altruist","GPT2",-0.27431512,0.340929846457984,-0.020015195,0.34437032499943,-0.17460999,0.355823786326401,-0.099413216,0.201966371595126,-0.016006513,0.244748056763535,-0.07714283,0.225407181864049
"alum","GPT2",-0.26029292,0.377233848437624,-0.009419992,0.433712589813396,-0.17408344,0.357458450949582,-0.10384887,0.178331943094982,-0.02156409,0.20765991652291,-0.077575915,0.221534530877896
"amateur","GPT2",-0.22435515,0.470278083523692,-0.0046730516,0.473740365239022,-0.13405167,0.481736331914971,-0.08423319,0.28284987583764,-0.011589289,0.274226123047862,-0.0677985,0.30896428679595
"ambassador","GPT2",-0.28336534,0.317498487270682,-0.012221932,0.410085702676562,-0.18822916,0.313543327877839,-0.10939443,0.148783619146979,-0.029289406,0.156105506532524,-0.07351471,0.257849872088552
"amputee","GPT2",-0.24540836,0.415770532817113,-0.007949702,0.446110562606681,-0.14996769,0.432325345615771,-0.08941302,0.255250265548402,-0.01112451,0.277327796444901,-0.07117981,0.278728574393104
"analyst","GPT2",-0.2006154,0.531741187102029,0.005842937,0.562414667966572,-0.11703263,0.534571623166525,-0.07327761,0.34122432799004,-0.007953139,0.298491741164525,-0.052390832,0.446739828951663
"anarchist","GPT2",-0.22200581,0.476360612942103,-0.007614704,0.44893537682007,-0.12751547,0.502027842521821,-0.075097434,0.331527787139278,-0.0031473315,0.330562994973414,-0.06239989,0.35723871869812
"anatomist","GPT2",-0.24621615,0.41367913419499,-0.00689231,0.455026842556783,-0.15420805,0.419161227333456,-0.09266663,0.23791410431663,-0.01671151,0.240043303666057,-0.06931506,0.295403190060761
"ancestor","GPT2",-0.27781177,0.331876888397044,-0.021821303,0.329140623480863,-0.17900826,0.342169439403603,-0.10547172,0.169684935846117,-0.023461957,0.194994620575764,-0.07684532,0.228067519661225
"anchorman","GPT2",-0.27669477,0.334768843312197,-0.013259582,0.401335893816438,-0.18303418,0.329671046089089,-0.1093898,0.148808289106348,-0.028471652,0.161562736371055,-0.07502419,0.244352084793731
"anchorperson","GPT2",-0.27038077,0.35111602624351,-0.008504391,0.441433241036967,-0.17833795,0.344250404257016,-0.10568985,0.168522677047587,-0.026504071,0.174693264308461,-0.07363173,0.256803477920202
"ancient person","GPT2",-0.18155997,0.581076410422399,0.0053874776,0.55857408328624,-0.096356794,0.598759369180951,-0.058510445,0.419907991175294,0.0045946725,0.382228771281232,-0.046920337,0.495657057339834
"angel","GPT2",-0.31834334,0.226939132729751,-0.026851948,0.286720556798322,-0.21904366,0.217880289171132,-0.12596352,0.0604987860834788,-0.0343567,0.122289239027373,-0.090280354,0.107931293125812
"anglican catholic","GPT2",-0.22844578,0.459687288953797,-0.010510724,0.42451517592854,-0.13201961,0.488044824164865,-0.080092356,0.304913419365598,-0.0063475575,0.309206488227813,-0.06832698,0.304238612636924
"anglican","GPT2",-0.24126168,0.426506442940271,-0.0049990183,0.470991705941797,-0.14974317,0.433022363754972,-0.09141373,0.244589912544195,-0.016401265,0.242113704142551,-0.069777265,0.291270147704054
"anglo-american","GPT2",-0.24387524,0.419739838027068,-0.018023625,0.361163903596796,-0.14222987,0.456347263030154,-0.07019739,0.357636617892434,0.0018055672,0.363615852645598,-0.053381413,0.43788204240511
"anglo-indian","GPT2",-0.24350002,0.420711296687107,-0.014823302,0.388150088283982,-0.14543225,0.4464055342371,-0.07492638,0.332439211594987,-0.00047178473,0.348418087907998,-0.056761853,0.40765410955214
"anglo-saxon","GPT2",-0.24772975,0.409760366997519,-0.018762881,0.354930251885044,-0.14758277,0.439729285133608,-0.077762775,0.317326090773195,-0.0019842773,0.338324563958791,-0.061832584,0.362311575389879
"anglophile","GPT2",-0.2451775,0.416368238020079,-0.0033430697,0.484955213610269,-0.1496201,0.433404432267317,-0.09034566,0.250280893862428,-0.018024113,0.231283730178499,-0.06468807,0.336777787163909
"anglophobe","GPT2",-0.2461389,0.413879137343778,-0.0073988126,0.450755844689337,-0.14569983,0.445574837133556,-0.08479686,0.279846481453705,-0.0138499625,0.259139660762902,-0.06196374,0.361138776949065
"angolan","GPT2",-0.21949694,0.482856171516839,0.0029114918,0.537695750042486,-0.13501164,0.478756123011135,-0.08546865,0.276266992899794,-0.016751252,0.239778087930955,-0.061259426,0.367436760732066
"angolese","GPT2",-0.21628623,0.49116882018795,0.0060243243,0.563944185823898,-0.1347163,0.479673000515285,-0.08663631,0.2700453676823,-0.018135753,0.230538707666627,-0.06142164,0.365986241302698
"anguillan","GPT2",-0.26117817,0.374941902968834,-0.012470031,0.407993649644819,-0.17041115,0.36885900654556,-0.10573967,0.168257221890833,-0.02887474,0.158872753978852,-0.075674504,0.23853696962371
"animal scientist","GPT2",-0.19722703,0.540513804179788,0.0009098365,0.520817128851474,-0.10035438,0.586348938239303,-0.064668596,0.387095607814782,0.005360418,0.387338925669129,-0.058473695,0.392346798956213
"animal stuffer","GPT2",-0.18360224,0.575788896756715,0.002566866,0.534789751027146,-0.0850596,0.633831296581985,-0.04975352,0.466567382956894,0.014332503,0.447213570092554,-0.047110148,0.4939597652232
"animal trainer","GPT2",-0.18274046,0.5780200775148,0.0013677874,0.524678722685928,-0.08649069,0.629388504452865,-0.057649717,0.424494195233156,0.009899527,0.41763038382787,-0.05479574,0.425235114316417
"animator","GPT2",-0.30845815,0.252532260579098,-0.03888582,0.185246957947844,-0.19353105,0.297083709571889,-0.10480116,0.173257870609526,-0.011440339,0.275220131495939,-0.089115165,0.118350426390422
"animist","GPT2",-0.29852116,0.278259500572228,-0.026439346,0.290199753671357,-0.19192672,0.302064322039666,-0.106190585,0.165854618277669,-0.017741822,0.233167581395795,-0.08285976,0.174286328908477
"announcer","GPT2",-0.28806487,0.305331227751964,-0.015350115,0.383707826389289,-0.19092467,0.305175167516181,-0.10718934,0.160532967031503,-0.026154112,0.17702869366382,-0.069790594,0.29115095963475
"anorexic","GPT2",-0.23151255,0.451747306344,-0.008549197,0.44105542198836,-0.13974874,0.46404988469289,-0.082527235,0.291939690208184,-0.0082373,0.296595410619952,-0.066073135,0.324392520211382
"anthropologist","GPT2",-0.2541294,0.393191433002211,-0.009657456,0.431710214627967,-0.15719235,0.409896523820097,-0.090403594,0.249972205001501,-0.015039034,0.251204466963854,-0.066720285,0.318605697565277
"anti-american","GPT2",-0.24864447,0.407392122592874,-0.033049136,0.234463812741796,-0.1283948,0.4992979789892,-0.049114563,0.469971927930683,0.026200831,0.52641610984787,-0.048551954,0.481067119604579
"anti-intellectual","GPT2",-0.24503472,0.416737900797863,-0.035170592,0.216574992325313,-0.121568196,0.520491043380553,-0.051453374,0.457510076452897,0.026693966,0.5297070152258,-0.057387434,0.402060157148875
"anti-semite","GPT2",-0.218933,0.48431623333855,-0.025595687,0.297313766096667,-0.10134534,0.583272521460294,-0.043025643,0.502415428795064,0.026827233,0.530596364160677,-0.048118517,0.484942918178727
"antifeminist","GPT2",-0.259039,0.380480294370667,-0.011490641,0.416252190867309,-0.15571621,0.414479172831326,-0.08598546,0.273513281949129,-0.010506822,0.281449898427285,-0.06452222,0.338260819746551
"antiquarian","GPT2",-0.23581022,0.44062047744498,-0.010903833,0.421200350494921,-0.13930367,0.465431596180573,-0.08354272,0.286528896754622,-0.012663096,0.267060139633262,-0.06506558,0.333402088458615
"ape-man","GPT2",-0.23939325,0.431343878322651,-0.018713566,0.355346092316728,-0.1359076,0.475974631954662,-0.07077453,0.354561451510076,0.002145668,0.365885493923866,-0.059014957,0.387506828008093
"apologist","GPT2",-0.24482812,0.417272795950478,-0.006907402,0.454899581808634,-0.14937472,0.434166209886225,-0.08571363,0.274961669650062,-0.011447031,0.275175472855224,-0.062261213,0.358478770006309
"apostate","GPT2",-0.27034086,0.351219354731123,-0.02088261,0.337055994105193,-0.16919929,0.372621203241502,-0.09686581,0.21553967667434,-0.015100152,0.250796599838445,-0.074717335,0.247095985686987
"apostelic father","GPT2",-0.24899785,0.406477208512375,-0.015529468,0.382195462424089,-0.15611988,0.413225986869044,-0.09214944,0.24066984001558,-0.015272409,0.249647053593125,-0.06998326,0.289428138075708
"apostle","GPT2",-0.26529497,0.364283353286916,-0.018443538,0.357623057947607,-0.16633494,0.381513524224142,-0.0950028,0.225466324839425,-0.0156133985,0.247371481631355,-0.071662,0.274416825939537
"apothecary","GPT2",-0.27970043,0.326987076785538,-0.03385316,0.227684015778511,-0.16908517,0.372975486646302,-0.09170316,0.243047747027949,-0.006830578,0.30598308132889,-0.07689755,0.227600478408338
"applicant","GPT2",-0.29396504,0.290055466219521,-0.011204081,0.418668559803807,-0.19200605,0.301818043538941,-0.100758016,0.194800893979651,-0.018852497,0.225755561704164,-0.06990594,0.290119534393403
"applied scientist","GPT2",-0.25067663,0.402130784096565,-0.0011895522,0.503114387225584,-0.1549764,0.416775899134385,-0.08298416,0.289505063602405,-0.0075502438,0.301180436918065,-0.057710312,0.399172978407734
"appraiser","GPT2",-0.27773646,0.332071868813034,-0.0065248865,0.4581250793377,-0.17424455,0.356958287968971,-0.085801974,0.274490947643473,-0.007643116,0.300560660137994,-0.059037354,0.387306553779854
"apprentice","GPT2",-0.29333436,0.291688320405635,-0.019425217,0.349345215118138,-0.19040409,0.306791298386061,-0.09800806,0.209453443177704,-0.010992715,0.278207322080446,-0.07359534,0.257128877713282
"aquanaut","GPT2",-0.26183274,0.373247196676254,-0.010021819,0.42863778499784,-0.16775878,0.377093239584373,-0.103643194,0.179427843432609,-0.029233074,0.156481434588228,-0.073141366,0.261188318374556
"arboriculturist","GPT2",-0.22630155,0.465238780885506,-0.0071841567,0.452565894412941,-0.13472508,0.47964574316956,-0.082654335,0.291262465189648,-0.009969419,0.28503622351639,-0.06451095,0.338361596214482
"arborist","GPT2",-0.22624564,0.465383533973515,0.0015430171,0.52615631761834,-0.14363788,0.451976122329204,-0.09138691,0.244732817146847,-0.0203258,0.215923566883231,-0.06459075,0.337648023708634
"archaeologist","GPT2",-0.2403742,0.428804161962741,-0.010216846,0.426993252667513,-0.14568925,0.445607682545603,-0.08553134,0.275932962715592,-0.011521161,0.274680770966967,-0.064619265,0.337393042254947
"archaist","GPT2",-0.27076194,0.350129162810198,-0.014099755,0.394251276499003,-0.17977256,0.339796684353755,-0.10920869,0.149773294795624,-0.025698818,0.180067069510474,-0.08194094,0.182502427778437
"archbishop","GPT2",-0.2617109,0.37356264500827,-0.013132025,0.402411496735313,-0.17524767,0.353844120697477,-0.10028992,0.197295042856728,-0.024545655,0.187762630195337,-0.06618255,0.323414130039361
"archdeacon","GPT2",-0.27288944,0.344620985476279,-0.013030065,0.40327125726283,-0.17872956,0.34303465833909,-0.10168662,0.18985302725178,-0.021185758,0.21018469130759,-0.07199963,0.27139773464694
"archduchess","GPT2",-0.27613905,0.336207623245455,-0.025032189,0.302065368075236,-0.1716499,0.365013330347733,-0.089375384,0.255450800881192,-0.012136903,0.270571655493075,-0.06326987,0.349459347662567
"archduke","GPT2",-0.2752733,0.338449082482513,-0.027908422,0.277812017728606,-0.17532161,0.353614575350904,-0.09512318,0.224824905895827,-0.014151248,0.257129050945626,-0.070611,0.283814879869935
"archeologist","GPT2",-0.21003476,0.507354110602839,0.0027675624,0.536482089618112,-0.12425968,0.512135381660568,-0.07961412,0.30746159705218,-0.013735728,0.259901997507191,-0.05738593,0.402073605933947
"archer","GPT2",-0.2368759,0.437861391935597,0.0001484782,0.514397103217523,-0.15361911,0.420989580544313,-0.09485016,0.226279634255864,-0.022970052,0.198277317626127,-0.06478951,0.335870709532416
"architect","GPT2",-0.28923723,0.30229594371944,-0.021069277,0.335481956066844,-0.18836373,0.313125557830661,-0.10028218,0.197336283782326,-0.016897153,0.238804426792432,-0.0701199,0.288206301644643
"archivist","GPT2",-0.25337616,0.395141599627359,-0.008958491,0.43760411926818,-0.16267674,0.392870337678745,-0.09317047,0.235229501221909,-0.014312277,0.256054434051463,-0.06775065,0.309392162039118
"archpriest","GPT2",-0.28233507,0.320165894961313,-0.02483827,0.303700557382177,-0.17897628,0.342268720715253,-0.10077052,0.194734269104499,-0.01832691,0.229263033461127,-0.07684335,0.228085135423587
"aristocrat","GPT2",-0.2021322,0.527814134984478,0.0040060226,0.546925196668534,-0.12097892,0.522320439697123,-0.07177171,0.349248192312723,-0.004658486,0.320478400550115,-0.051982217,0.450393668920045
"aristotelean","GPT2",-0.21628793,0.491164418824158,0.004132908,0.547995136433523,-0.13118264,0.490643181870048,-0.07908148,0.310299654753776,-0.009648027,0.287181012795642,-0.058942873,0.388151403954352
"armchair liberal","GPT2",-0.21483669,0.494921733641585,-0.0063021034,0.460003660306491,-0.11714124,0.534234445453632,-0.07173374,0.34945050729269,0.0016887938,0.362836572711992,-0.066149086,0.323713365507227
"army brat","GPT2",-0.23620579,0.439596331871312,-0.010647953,0.423358015498659,-0.13536042,0.477673342026854,-0.0843424,0.282267973837055,-0.01027251,0.283013564808527,-0.07188856,0.272390923847748
"army engineer","GPT2",-0.20246284,0.526958095617293,0.002607727,0.535134304527685,-0.11481725,0.541449228926478,-0.07326861,0.341272282554689,-0.005446314,0.315220879988639,-0.058274504,0.394127967139324
"army officer","GPT2",-0.19496837,0.546361559675455,0.0042046476,0.548600068527872,-0.10798349,0.562664508985941,-0.06735724,0.372769746424255,-0.002622949,0.334062428575455,-0.05256476,0.445184562801324
"arsonist","GPT2",-0.21667519,0.49016178815232,-0.0035664856,0.483071296662056,-0.13067609,0.492215756867432,-0.08868877,0.259109275931364,-0.014543185,0.254513484049928,-0.07137407,0.276991499267967
"art critic","GPT2",-0.2678635,0.357633332733453,-0.004949761,0.471407059827949,-0.18002507,0.33901277178325,-0.107124746,0.16087714227027,-0.029677093,0.153518301744274,-0.07024804,0.287060472310065
"art dealer","GPT2",-0.20640172,0.51676018749178,0.00774712,0.578471370404483,-0.123304866,0.515099583858874,-0.07407834,0.336957810373265,-0.009601169,0.287493716708767,-0.048144024,0.484714834295185
"art director","GPT2",-0.23679496,0.438070948632851,0.004991839,0.555237927426666,-0.15183787,0.426519406797081,-0.08925363,0.256099540888326,-0.01960655,0.220723436478933,-0.056009416,0.414382409747408
"art editor","GPT2",-0.2493304,0.405616224083518,0.0021726005,0.53146517360206,-0.16279759,0.392495161114864,-0.09442842,0.228526785155292,-0.02156607,0.207646703117558,-0.059201896,0.38583521734806
"art historian","GPT2",-0.21104658,0.50473447065454,0.0058475775,0.562453798201252,-0.1277116,0.501418960606439,-0.08058713,0.302277122502333,-0.014364055,0.255708896828069,-0.054037437,0.432015868350272
"art student","GPT2",-0.21773762,0.487411117014893,0.0053601507,0.558343653804488,-0.1319013,0.48841211534627,-0.078996785,0.310750933848543,-0.010626009,0.280654511486023,-0.054391164,0.42885283750095
"art teacher","GPT2",-0.19742131,0.540010805969479,0.006574328,0.568581999390477,-0.10993155,0.556616793164397,-0.06330568,0.39435761264061,-0.0011493112,0.34389665766311,-0.04295636,0.531102984670808
"artificer","GPT2",-0.26555628,0.363606811891322,-0.012594674,0.406942618540157,-0.1727721,0.361529481444241,-0.09749681,0.212177528863986,-0.017272675,0.236298404365853,-0.070021085,0.289089906496338
"artilleryman","GPT2",-0.24871215,0.407216896533198,-0.009222973,0.435373919348223,-0.15717314,0.409956160905675,-0.09182469,0.242400200556646,-0.013720378,0.260004434765855,-0.06895585,0.298615249958324
"artisan","GPT2",-0.208051,0.51249013968295,-0.011103587,0.419515958533234,-0.12779343,0.501164920902489,-0.09577117,0.221372230523986,-0.010981068,0.278285047601727,-0.08995998,0.110796081070528
"artist's model","GPT2",-0.1368488,0.696835307328165,0.024546996,0.720133495276823,-0.05575275,0.724813864072019,-0.053036116,0.449076776057245,-0.0010281566,0.344705175259105,-0.04128074,0.546086397731562
"artist","GPT2",-0.20533203,0.519529655041637,0.00959374,0.594042682539867,-0.122485206,0.517644202992929,-0.08736453,0.266165204008042,-0.01979741,0.219449744284236,-0.05850414,0.392074559420618
"artiste","GPT2",-0.25181225,0.399190621302701,0.0008918671,0.520665604912447,-0.16435054,0.38767405689576,-0.09973666,0.200242969794219,-0.024197001,0.19008935071535,-0.0678395,0.308597664330539
